game,outcome,end_reason,n_moves,loss,moves
2137,D,cap_draw,150,3.552428,d2d4 g7g5 e2e3 a7a6 e1d2 d7d5 g1e2 e7e6 g2g4 f8g7 e2f4 g8e7 f4g6 e6e5 c2c3 e8d7 d1e2 e7c6 h2h3 d8e8 b2b3 c6a5 d2e1 e8f8 c1b2 f8e8 b2c1 e8d8 e1d1 d8f8 b3b4 b8c6 d1e1 h8g8 e1d1 g7h8 g6h8 b7b6 f1g2 c6d8 e2f1 d7e6 h8f7 e6d7 d1e2 c7c6 e3e4 g8g7 f1g1 e5d4 e2d3 f8f7 e4d5 f7f6 c3c4 d7e7 h1h2 d8f7 b4b5 e7f8 d5d6 f8g8 g2c6 c8f5 d3e2 g8h8 c1d2 f6d6 d2c1 g7g6 g1d1 a8f8 e2d2 f8c8 d2e1 c8f8 e1f1 f8g8 f1g2 h8g7 f2f3 f5d7 c6e4 g7f8 d1e2 d6f6 b1d2 f8e7 e2d1 d7e8 g2h1 f6f5 d1e1 g6h6 e1e2 f5f6 h1g1 e7f8 e4f5 e8d7 g1f1 f8g7 e2e7 g8e8 f1e1 e8h8 c4c5 d7e8 h3h4 f6e5 e1d1 h8g8 h2f2 g8h8 f2f1 e8d7 f1e1 d7e8 d2e4 a6b5 c1d2 b5b4 d1c2 e8d7 e1d1 d7e8 d1e1 h6e6 e1d1 h8g8 d1e1 a5b3 e1d1 g8h8 c2b3 h8g8 a1c1 g8h8 f3f4 g7h6 e4d6 e8d7 d1e1 d7e8 e1f1 e8d7 f1e1 d7c8 e1d1 c8b7
2138,W,value_resign,71,3.451408,d2d4 a7a5 e2e3 d7d5 e1d2 e7e5 f1b5 b8c6 c2c3 f8e7 d2d3 e5d4 g2g3 g8h6 c1d2 d8d7 c3c4 b7b6 g1e2 d7d8 b5c6 d8d7 f2f3 a5a4 h1g1 h6g8 h2h3 f7f5 g1g2 e7f8 d2c3 g8h6 d1a4 h6g8 e3d4 a8b8 f3f4 f8c5 c4d5 g8e7 g2f2 e7g6 f2g2 h8g8 c6b5 e8d8 b1a3 d8e8 b2b3 g8f8 a3c4 f8g8 g2g1 g8h8 a4a7 h8g8 a1e1 c7c6 a2a4 e8d8 a7b7 g6h8 g1g2 h8f7 d3c2 d7d6 e1d1 d6f4 d1e1 c8e6 c2b1
2139,B,material_resign,16,3.798706,a2a4 h7h5 c2c3 f7f6 e2e3 h8h6 e1e2 b7b5 g1f3 d7d6 d1b3 b8a6 b3f7 e8f7 f3e5 f7e8
2140,B,value_resign,33,3.708153,e2e3 b7b5 d2d4 h7h5 e1d2 d7d6 d1h5 b8a6 c2c3 d6d5 c3c4 e7e5 b2b3 h8h7 d2c3 h7h8 c4c5 d8d7 f1e2 g8f6 h2h4 h8g8 e2d1 f8e7 h1h2 d7f5 g1h3 a6b8 g2g3 b5b4 c3b4 f6h5 d1e2
2141,B,value_resign,13,3.521742,e2e3 c7c6 d2d4 h7h5 g1h3 h8h6 e1d2 h6h8 c2c4 h8h7 f2f3 d7d6 h1g1
2142,B,value_resign,19,3.553951,e2e4 b7b5 c2c3 h7h5 e4e5 c7c5 d2d3 d7d5 b2b3 b8c6 c1f4 c8f5 f4c1 d8d7 h2h3 c6a5 h3h4 h8h7 d1d2
2143,B,value_resign,18,3.697774,c2c4 e7e6 d2d4 h7h5 g1f3 h8h6 h1g1 b7b5 d1c2 d7d5 e2e3 g7g6 b2b4 b8c6 f1d3 f7f6 c1d2 c6b8
2144,B,value_resign,35,3.592790,d2d3 e7e6 c1e3 d8f6 e1d2 c7c5 b1c3 b7b5 b2b3 e8e7 c3d5 e7e8 a1c1 c8b7 d1e1 g7g5 e1d1 h7h5 d1e1 f6f5 g2g4 h8h7 e3f4 g8e7 d2c3 h7g7 f4d6 e7d5 c3d2 f8e7 h2h3 e8f8 h1h2 f7f6 f1g2
2145,B,material_resign,94,3.840043,b1c3 e7e6 g1h3 h7h5 e2e4 b7b5 b2b3 h8h6 c3a4 d8f6 c2c3 c7c6 c1b2 e6e5 h1g1 a7a5 f2f3 c8b7 d1e2 f6e7 f3f4 b5b4 g2g3 f7f6 e2g4 d7d6 f1g2 c6c5 g4g5 b7a6 a2a3 b8d7 g2h1 a8b8 f4f5 b8a8 a1b1 a8b8 h1g2 a6c8 b2a1 d7b6 d2d4 e7d8 g2f1 b6d7 g1h1 g7g6 h1g1 d7b6 g1h1 c8d7 f1g2 f8e7 b1c1 g6f5 g5f5 h6g6 g2f3 e5d4 a3b4 d7c8 h1g1 c8d7 e1e2 d7c8 f5h5 c8d7 e2d2 b8c8 g1h1 d8c7 d2e1 e8f7 e1d1 e7d8 h3f2 d7a4 h5h6 g6g5 d1c2 f7e8 b4c5 b6c4 e4e5 e8d7 h6g6 g8e7 h2h3 c7c6 g6f5 g5f5 h1h2 c6c5
2146,W,material_resign,27,3.742654,g2g3 e7e5 g1f3 d8g5 b1c3 e8d8 f3e5 b8c6 e5f7 d8e8 e2e4 c6d4 f2f3 h7h5 b2b4 d4f3 d1f3 b7b5 f3e3 g7g6 h2h4 e8f7 e3e2 g5d5 c3d5 a8b8 c1b2
2147,W,value_resign,22,3.728559,d2d4 d7d5 g1h3 a7a6 e2e3 b8d7 d1h5 d7f6 g2g3 e7e6 b2b4 f8d6 h5h7 c7c6 e1d1 b7b5 c2c3 d6c5 f1e2 a8a7 d1e1 c5e7
2148,B,value_resign,45,3.518279,a2a3 g8h6 c2c3 d7d5 b2b3 f7f6 e2e3 e7e5 d1g4 b7b6 c1b2 e5e4 g4g5 b6b5 g5f6 b5b4 e1d1 a7a6 d1c1 d8d7 d2d3 e4d3 c3c4 d7f5 f2f4 h8g8 h2h3 b8c6 h3h4 a8a7 b1d2 c6b8 h1h2 f8c5 f6b6 f5g4 b2d4 c8d7 f1e2 e8d8 b6c6 g8h8 a1a2 d7c6 h2h3
2149,B,value_resign,61,3.715400,c2c3 e7e6 a2a4 d8f6 b2b3 f6h4 a4a5 g7g5 e2e4 b7b5 d1e2 e8d8 a5a6 f7f6 g2g3 h7h5 c1b2 b5b4 b1a3 b8c6 e1d1 h4g3 f2f3 a8b8 a1b1 h8h6 d2d4 c8b7 a3c4 c6e5 b1a1 b7c8 d1c1 d7d5 c1d2 f8g7 b2c1 d8e8 d2e3 f6f5 c1d2 b8a8 c4d6 e8d8 a1b1 g5g4 e2d1 c8a6 f1e2 e5c4 e3d3 d8d7 d2e1 d7c6 d6f5 g8e7 b1a1 g3f2 a1b1 g7h8 e1d2
2150,B,value_resign,17,3.625565,c2c3 e7e5 d1a4 d8g5 e2e4 g5f4 a4b3 h7h5 f1c4 b8c6 g1f3 f4f3 h1g1 f3h3 g2g3 h3f5 g3g4
2151,B,material_resign,70,3.663754,h2h4 h7h6 d2d4 h8h7 f2f3 b7b5 e1f2 e7e6 c2c3 c8b7 b2b3 f7f5 g2g4 d7d5 h1h3 g8e7 e2e3 a7a6 c1b2 e7c8 g4f5 d8f6 b2c1 e6e5 a2a4 e8d8 f2e2 h6h5 f3f4 d8d7 b1d2 c7c5 e2e1 d7e8 g1e2 b7c6 f1g2 e8d8 g2f1 a6a5 f1g2 c5d4 g2f1 d8e7 c1a3 e7d7 f1g2 g7g6 g2f1 d7e8 a3e7 f8g7 e7d6 g7f8 d2f3 h7g7 e3e4 e8d8 d1d4 d8d7 e2g1 d7d6 d4a7 f8e7 f1g2 g6g5 a1b1 a8a7 g2h1 g7g6
2152,B,material_resign,114,3.647462,b2b3 g7g5 f2f4 f7f6 e1f2 f8g7 c2c3 d7d5 d1e1 g8h6 a2a4 a7a6 b1a3 e7e5 f4f5 e8f8 a3c4 b8c6 c4e3 a8b8 d2d3 h6g8 c1d2 d5d4 a1c1 d8d5 c1c2 c8d7 g1f3 e5e4 e1d1 d5b5 b3b4 b5b4 c3c4 f8e8 f3g5 c6e7 e3d5 e8f8 d2c1 f8e8 c1e3 e7f5 d5c7 e8d8 d1e1 d7c6 e1d1 g8h6 d1d2 c6a4 d2d1 b4c4 h2h3 b8c8 c2b2 g7f8 e3f4 c8b8 g5f7 d8c8 b2b1 h8g8 d1e1 c8d7 h3h4 e4e3 f2g1 b7b6 c7d5 f8g7 b1b5 d7e8 h1h2 e8f7 e1f2 c4c8 b5a5 b6b5 g2g3 c8d7 g1g2 g8h8 h2h3 b8c8 f4h6 f5h4 g2h1 c8b8 f2f3 d7d6 f3f4 b8a8 f4g5 a4b3 f1g2 g7f8 a5a2 d6c5 h1h2 h8g8 g2h1 a8a7 g5f6 f7e8 d5c7 e8d7 a2d2 g8h8 h1g2 e3d2 h6e3 f8g7
2153,W,value_resign,7,3.529608,c2c3 e7e5 d1a4 f8d6 e2e4 g8f6 a4d7
2154,B,value_resign,17,3.703234,g1f3 b7b5 d2d3 h7h5 b1c3 c7c5 c1g5 b5b4 h1g1 h5h4 b2b3 d8a5 h2h3 f7f6 g5f4 g7g5 d1d2
2155,W,material_resign,23,3.451709,a2a4 e7e5 a4a5 f7f5 d2d3 g8f6 e2e4 b7b5 g1f3 h8g8 g2g3 c8b7 c2c3 a7a6 f3g1 f6e4 b2b4 a8a7 d1a4 d8g5 c1g5 f8e7 e1d1
2156,B,value_resign,30,3.458867,c2c3 b8a6 e2e3 a6b8 g2g4 e7e5 g1e2 f8c5 d2d3 c5e7 e2d4 b7b5 b1d2 g8h6 d1e2 b8c6 b2b3 c8b7 a2a4 a7a6 c3c4 e7c5 a1a2 f7f6 h2h3 a8a7 c1a3 c6d4 h1g1 d7d5
2157,B,material_resign,64,3.799702,g2g3 c7c5 b1c3 g7g5 c3e4 b8c6 a2a3 d8a5 c2c4 b7b6 e4g5 b6b5 d1b3 c6e5 g5e4 a8b8 f2f3 b5b4 e4c5 h7h5 b3b4 h8h7 e1f2 c8b7 a1a2 b7c8 b4b3 a5c7 a2a1 c8b7 e2e3 b7c8 f1g2 b8a8 g2f1 f8g7 d2d4 d7d6 f1g2 c7c5 b3b8 c5c6 a1b1 g7f8 h2h3 d6d5 b2b4 f7f5 c1d2 e7e6 b1d1 c6d6 d1e1 d5c4 e1e2 d6d5 h3h4 f8e7 g2f1 g8h6 d2e1 a8b8 h1h2 e8f8
2158,B,material_resign,126,3.705080,d2d3 g8h6 c1g5 c7c6 e1d2 h8g8 b2b3 a7a5 f2f3 e7e6 e2e3 f8e7 f3f4 f7f5 d1e2 d7d6 d2e1 d6d5 g5h6 g7g6 e2d1 b7b6 c2c3 e7c5 d3d4 d8d7 d1f3 e8d8 c3c4 b6b5 e1e2 d7c7 b1a3 c5d4 e2e1 d5c4 a3b1 b8d7 e1d1 a8b8 h2h3 c8b7 h6f8 b8a8 f3f2 d8c8 f1e2 g8h8 h3h4 e6e5 e3e4 d7c5 f8g7 h8g8 b3b4 c8d8 g2g4 g6g5 g1f3 d4c3 h1g1 b7c8 g1g2 g8f8 f3h2 f8e8 h2f1 h7h6 h4h5 c8b7 f2h4 a8b8 b1a3 b7a8 g2g3 e8h8 f4e5 d8e8 b4a5 h8g8 a1b1 b8c8 b1a1 c7g7 h4g5 c8d8 f1d2 d8c8 d1e1 g7a7 e2f1 c8b8 e1e2 g8f8 a3b5 b8b5 f1g2 b5a5 g2h1 f8g8 e2f1 e8d7 f1g2 g8f8 g2f1 f8e8 d2b3 e8d8 e5e6 d7e8 f1e2 e8f8 a1c1 d8d7 a2a4 a7a6 b3c5 d7d8 e2f1 c3d2 h1f3 d8c8 g5g8 f8g8 g4g5 c8b8
2159,W,material_resign,27,3.543163,b1a3 h7h6 a3b5 d7d6 b5d4 g7g5 a2a3 b8d7 f2f3 h8h7 e1f2 f7f6 d4e6 b7b5 c2c4 d6d5 b2b4 f6f5 d2d4 d7c5 e6f8 e7e5 c1e3 c5d3 d1d3 a7a6 c4c5
2160,W,material_resign,75,3.351669,g2g3 e7e6 h2h4 b7b5 d2d3 f8c5 h1h2 h7h5 h2h1 g7g5 b1d2 d8f6 f2f3 a7a6 g1h3 a6a5 f1g2 b8c6 h3f4 c5f2 e1f2 c6d4 b2b3 a8b8 g2f1 b8a8 h1g1 d4b3 g3g4 h8h7 f2e1 h7g7 c2c3 c8b7 f1g2 a8b8 c1a3 g8e7 g2f1 b7a6 a1c1 e7f5 f1g2 e6e5 e2e4 b8c8 d1c2 f6g6 f4h3 e8d8 a3d6 f5d4 g1h1 d8e8 c2b1 e8d8 e1d1 d8e8 d1e1 c8b8 h1g1 g6f5 f3f4 d4e2 d3d4 b8c8 g2f1 c8b8 f1e2 b8a8 e2b5 e5d4 e4f5 c7c6 c3c4
2161,B,value_resign,28,3.638083,b1c3 g7g6 f2f3 g6g5 e1f2 c7c5 c3d5 h7h5 d5c7 d8c7 e2e3 b7b5 c2c3 c7a5 b2b3 e8d8 d2d4 e7e6 g1e2 f8e7 c1b2 e6e5 c3c4 g8f6 c4b5 d7d5 b5b6 h8g8
2162,B,value_resign,29,3.742029,c2c3 h7h6 d1a4 b7b5 e2e4 h6h5 g1f3 c7c5 b2b3 f7f6 d2d3 b5b4 d3d4 b8c6 f3g5 f6g5 g2g3 c5d4 c3b4 c8b7 h1g1 d8c8 c1d2 g5g4 f2f3 c6e5 a4d7 c8d7 b1c3
2163,W,material_resign,97,3.715316,a2a3 e7e6 b1c3 d8h4 g1f3 g8e7 f3g1 e7c6 g2g4 h8g8 d2d4 f7f6 e2e4 c6d8 d1f3 c7c5 a1a2 h4h5 e1e2 b7b5 f3g2 d7d6 c1g5 g8h8 d4c5 e8d7 b2b3 f6g5 e4e5 h5h4 a3a4 a7a6 b3b4 h8g8 e2d2 h4f2 g1e2 f2f5 e2f4 g7g6 h2h3 f8e7 f1b5 b8c6 g2g3 a8a7 h3h4 d8f7 e5d6 e7f8 h1g1 f8g7 g1g2 g7f8 f4e2 a6b5 d2c1 c8b7 c1b2 f8g7 h4h5 d7d8 b2c1 g7h8 c1d2 b7c8 d2e1 a7a6 e1d1 g8f8 d1e1 d8d7 g2f2 f8e8 a2b2 e8d8 f2f1 c6e5 e2c1 c8b7 f1f2 d8c8 b2a2 c8d8 c1b3 d7c8 e1d1 b7c6 d1e1 d8d7 c3d5 d7d6 f2f5 c8d8 c5d6 d8c8 e1e2
2164,B,value_resign,20,3.573195,a2a4 g7g5 b1c3 f7f6 d2d4 e7e6 e1d2 d7d5 e2e4 a7a6 b2b4 b7b6 c3b5 e8f7 d1h5 f7e7 c2c3 e7d7 a1b1 c7c6
2165,W,value_resign,33,3.495738,g2g3 g7g5 d2d3 e7e6 e2e3 h7h5 g3g4 f8d6 b1a3 g8e7 f2f3 f7f6 c2c4 e8f8 d1b3 a7a6 e1d1 d8e8 a3b5 b8c6 a2a3 c6a5 c1d2 f8g7 h2h3 e6e5 b3a2 c7c5 d2e1 e8f8 b5d6 f8e8 a1b1
2166,B,value_resign,13,3.842158,h2h4 g7g5 h1h3 h7h5 b2b4 b8a6 f2f3 b7b5 f3f4 f7f5 h3f3 a6b4 a2a4
2167,B,value_resign,24,3.557315,b2b3 h7h6 f2f3 g7g5 e1f2 e7e6 g1h3 f7f6 d1e1 b7b5 h3f4 e8f7 d2d3 b8c6 d3d4 c8b7 b3b4 a8b8 c1d2 e6e5 h2h3 f7g7 d2c1 b7a8
2168,W,material_resign,37,3.783189,b2b3 h7h6 g2g4 c7c5 c1a3 g7g5 h2h4 h6h5 e2e3 b8c6 d1e2 c6d4 e2d1 d7d6 c2c4 e8d7 d1e2 d6d5 e1d1 d7e8 g1f3 d8d7 f1g2 f8g7 e3d4 g7f8 f3g5 d7d6 h1g1 d5c4 g2h3 c8d7 e2e5 d6e6 e5h8 b7b5 g4h5
2169,B,value_resign,22,3.715336,g2g4 h7h6 f2f3 g7g5 c2c4 d7d5 f1g2 f7f6 b2b4 b8a6 b1a3 e7e6 c4c5 h8h7 a1b1 g8e7 h2h3 e7g6 c1b2 e6e5 h1h2 c7c6
2170,W,material_resign,127,3.571905,h2h4 h7h5 g1f3 b7b5 c2c3 g7g5 b2b3 b5b4 d2d4 b8c6 h1h2 c6d4 c1f4 f8g7 f4g3 d4f3 g2f3 g5h4 d1c1 a8b8 g3e5 g7f8 c1b2 c8b7 b2c1 b7a8 c1b2 a7a6 h2h3 a8d5 e2e4 h8h7 e1d1 f8g7 d1e1 g7h6 f1e2 b8a8 e2a6 a8a7 e1d1 f7f6 d1e1 a7a6 e1d1 d8c8 d1e1 h7h8 f3f4 a6a5 e1f1 h8h7 f1e1 h7h8 e1d1 h8h7 a2a4 h7h8 h3g3 h8h7 b2c1 h7h8 c1b2 h8h7 d1c1 h7h8 e5d4 h8h7 g3h3 c8d8 h3h2 e8f8 h2h3 d8e8 h3d3 f8g7 c1d2 d5e4 d2c2 e8f8 b2c1 d7d6 c1b2 c7c6 d4e5 e4g6 f2f3 f8f7 b2c1 c6c5 c1d2 f7e8 d2e1 e8d8 e1d2 d8c7 c2b2 g7f8 e5f6 h7h8 d3d6 h8h7 d2c1 h7f7 c3b4 c7c6 b1d2 g8f6 d6c6 f8e8 c1c2 e8f8 b2c3 c5b4 c3d4 f8e8 a1a2 f6e4 c2b1 e8d8 b1a1 d8e8 a1b1 e8f8 d2e4 f8e8 a2a3
2171,B,material_resign,14,3.607769,c2c4 h7h5 d1b3 b7b5 c4c5 h8h7 b3g3 d7d5 g3e3 c8f5 e3e7 g8e7 h2h4 f7f6
2172,W,value_resign,25,3.794453,c2c3 h7h5 g1h3 d7d6 h3g5 c7c6 e2e3 a7a6 g2g3 h8h6 b1a3 c8f5 b2b4 f5c8 g5h7 c8f5 d2d4 c6c5 d1a4 b7b5 h2h3 g8f6 f2f3 f5b1 h7f8
2173,B,value_resign,13,3.605571,h2h3 h7h5 b1c3 e7e5 d2d4 b8c6 e1d2 d8g5 e2e3 a7a5 d1e2 f8e7 c3a4
2174,W,material_resign,25,3.491886,b1c3 e7e6 g1f3 f7f6 f3g5 e6e5 e2e4 f6f5 g5h7 b7b6 h1g1 h8h7 f2f3 b6b5 d2d3 d8g5 c3b1 c8b7 d1e2 a7a6 b1c3 g8h6 c1g5 b7d5 a2a4
2175,B,value_resign,22,3.589880,e2e3 e7e6 h2h4 d8f6 f1e2 h7h5 c2c4 h8h7 g1f3 b7b5 b2b4 g7g5 d1b3 e6e5 b3a4 f8g7 e1d1 e8f8 b1a3 d7d5 a4a7 a8a7
2176,W,material_resign,13,3.606734,b2b3 h7h5 b1a3 g7g5 b3b4 b8c6 c1b2 d7d5 b2h8 c6d4 h8d4 g5g4 c2c3
2177,B,material_resign,18,3.577913,d2d3 e7e5 b2b3 d8f6 e2e3 f6h6 c1b2 h6a6 g2g3 f8c5 c2c3 g7g6 d1h5 f7f5 c3c4 g6h5 b2c1 c5b4
2178,W,value_resign,23,3.637413,h2h4 e7e6 e2e4 f8b4 d1h5 b4d2 c1d2 g8e7 b1a3 e7f5 c2c4 b8c6 h1h2 h8f8 a3b5 g7g6 g1f3 e6e5 f1d3 a7a5 b2b3 c6d4 b5c7
2179,W,material_resign,119,3.619822,b1a3 h7h6 f2f3 a7a5 e1f2 h6h5 b2b4 g7g5 h2h4 h8h6 d2d3 e7e6 d3d4 b8c6 e2e4 f7f6 c1b2 b7b5 c2c3 e8f7 a1c1 c6d4 c3d4 d8e8 a3c4 c8b7 f1e2 f8g7 c4a5 a8b8 b2a3 e8f8 a3b2 b7c8 c1a1 b8a8 a1b1 g5g4 a5b7 f8b4 b1a1 g7f8 b7c5 c8b7 d1d3 f8c5 g1h3 g4g3 f2g3 b7c6 h1g1 a8b8 h3g5 f7g7 d4c5 b8a8 g1h1 b4a5 h1h2 a8b8 d3b3 a5d2 e2f1 b8c8 b3a4 c8b8 a4a8 g7f8 a1b1 f6f5 b1c1 f8e8 e4f5 b8a8 b2g7 a8b8 c1d1 b8b7 f5f6 c6f3 g5e6 b7b6 d1a1 d7d5 f1e2 f3g4 e2g4 d2c1 a1b1 e8d7 b1a1 h6h7 g4d1 d7c8 a1b1 g8h6 b1b5 c1c3 g3f4 c8b8 b5b2 b8c8 g2g3 h7h8 f6f7 c8b7 b2b6 b7c8 h2h3 c3d3 e6c7 d5d4 c7e6 h8g8 d1c2 g8d8 c2d3 d8e8 b6c6
2180,W,value_resign,31,3.896504,c2c3 e7e5 g1f3 f7f5 e2e4 a7a6 e1e2 g8e7 f3e5 b7b5 d1a4 d7d5 b2b4 b8c6 e4d5 e7g6 f2f3 g6e7 d2d4 a8a7 c1b2 d8d5 b1a3 f5f4 e2d1 d5d6 a1b1 d6d8 e5f7 c8e6 f7h8
2181,B,value_resign,10,3.695518,d2d4 c7c6 e1d2 b7b6 e2e3 h7h5 c2c3 f7f6 d1a4 a7a5
2182,B,value_resign,11,3.694381,b1a3 a7a5 c2c3 g7g5 d1a4 h7h6 g1f3 f8g7 f3e5 b7b5 f2f3
2183,W,material_resign,29,3.461971,g1f3 b7b5 c2c4 h7h5 b1c3 e7e5 f3e5 b8c6 b2b4 d8g5 f2f3 c6d4 d1c2 c8b7 e1d1 a8b8 g2g3 g5g4 c3a4 b5a4 d1e1 g4g3 e1d1 f8e7 e5g6 g3g2 f1g2 b7d5 e2e4
2184,B,value_resign,55,3.582770,c2c4 d7d6 e2e3 d8d7 a2a4 d6d5 c4c5 g7g5 d2d4 e7e5 b1a3 f8c5 d1f3 b8c6 f1c4 b7b5 d4c5 g8e7 c4e2 h8g8 e1d1 f7f5 b2b3 e8f8 f3f5 f8g7 d1e1 g8e8 a1a2 a7a6 c1d2 e8h8 a3c2 a8a7 e2f1 e7g6 g1f3 d7f5 f3e5 f5d3 c2a1 c6d4 e3e4 g7h6 e4d5 d3b1 d2c1 c8b7 f2f4 b7a8 b3b4 h8e8 h2h3 e8f8 f1e2
2185,W,material_resign,67,3.640881,h2h3 b7b5 b1c3 h7h5 b2b4 g7g5 c3e4 b8c6 c1b2 c6d4 b2c1 c8b7 h3h4 a7a5 h4g5 f8g7 g2g4 g7e5 f2f3 a8b8 a2a4 h8h6 c1a3 f7f6 a1a2 b8a8 f1g2 b7c6 e1f2 d8c8 f3f4 a8b8 d1e1 c8b7 g1h3 b7c8 e4f6 e8d8 g2d5 h6h7 h1g1 h7h6 a4b5 c8b7 f4f5 b8c8 g4h5 h6h7 f2g2 h7h8 h3f4 e7e6 f6e8 d4f3 f4h3 g8h6 g1h1 b7a8 h3f2 h8h7 e1b1 d8e7 b1a1 a8b8 g5h6 e7f8 d5c4
2186,W,value_resign,17,3.465026,e2e4 b7b5 e1e2 e7e6 e2e3 b8c6 a2a3 g8e7 d2d4 c6d4 d1h5 a7a6 e3d4 e7g6 b1d2 d7d5 g2g3
2187,B,material_resign,46,3.640257,c2c3 f7f5 c3c4 c7c6 e2e3 g7g6 g1h3 g6g5 a2a4 h7h5 g2g3 f5f4 d1f3 b7b6 e1d1 b6b5 f1e2 f4g3 h1g1 d8a5 e2f1 a5a4 b2b3 g3h2 f1g2 e8d8 g2f1 c8b7 f1g2 a7a6 g2f1 e7e6 d2d4 g8e7 g1g2 e7g8 f1e2 c6c5 h3g5 a6a5 g2g4 d7d6 e2f1 h5g4 f1e2 f8e7
2188,W,value_resign,44,3.477533,d2d3 h7h6 g2g4 e7e5 e1d2 d7d5 f2f3 a7a6 d2e3 f8e7 b2b3 f7f5 e3f2 d5d4 c2c3 a8a7 f3f4 e7c5 c3d4 g8e7 f4e5 h8h7 f1g2 h7h8 d1c2 d8d7 e2e3 c7c6 b3b4 h8h7 c2c3 e8d8 g2f1 d7d5 g4f5 d8d7 c1a3 c5b4 f1e2 d7e8 a3c1 e8f7 e2f1 g7g5
2189,B,material_resign,18,3.674539,e2e3 g7g5 d2d4 h7h5 e1d2 d7d5 f1c4 d8d7 d1e2 d7b5 e2d1 e8d8 d1g4 a7a5 d2e1 c8g4 c2c3 f8g7
2190,B,value_resign,58,3.634054,c2c4 g7g5 d2d4 h7h5 g1f3 h8h7 f3e5 e7e6 g2g4 d8f6 e1d2 f8g7 f1h3 h7h8 e5f3 h8h7 h3g2 e8f8 h1g1 d7d6 e2e3 h7h8 d4d5 b7b5 g1e1 f6f5 d1e2 h8h7 d5e6 f7f6 e2f1 a7a6 g2h1 d6d5 d2c3 b8c6 h2h3 a8b8 e1e2 b5b4 c3d2 d5c4 f3g1 a6a5 h1g2 c8d7 f2f4 d7c8 a2a4 b8a8 b1a3 g8e7 e3e4 a8b8 a1b1 c8b7 g1f3 b7a8
2191,B,value_resign,139,3.626795,g1f3 b8a6 f3e5 a6c5 c2c3 a8b8 d2d3 c7c6 c1f4 g8f6 b1a3 f6e4 d1c2 h8g8 b2b3 e4d6 b3b4 g8h8 a1b1 h8g8 e1d1 d8c7 e2e4 d6c4 f2f3 c4e5 b1c1 e8d8 a3c4 g7g5 d1e2 h7h5 e2e1 e5f3 e1f2 f7f6 c1d1 f8g7 d1e1 c5b3 e1e2 a7a5 f4g5 d7d6 c2b1 c8d7 b1c1 d7f5 f2e3 b8c8 d3d4 g8f8 e4f5 f8e8 a2b3 f3g5 c1c2 g7f8 c2d1 d8d7 d1c1 e8d8 c1d2 c6c5 d2c1 d8e8 c1b2 d7d8 b2c1 e7e5 e2c2 f8e7 g2g4 e5e4 f1g2 e8h8 c1d2 h8h7 c4b2 h7h6 h1d1 d8e8 d2d3 c8d8 b2a4 d8d7 h2h3 e7d8 c2c1 e8f8 g2f1 d6d5 a4b6 f8e8 b6d5 d7d5 d3a6 e8d7 g4h5 d8e7 d1e1 c7c6 f1d3 b7b6 c1c2 d7e8 e1f1 g5e6 c2g2 e7f8 f1e1 h6g6 e1d1 e8d8 d1d2 d8e8 a6c8 e8f7 b4a5 c6b7 e3f2 b7e7 g2g3 f7g7 f2e2 g7h6 c8e8 f8g7 e8a8 g7f8 a8a7 e6f4 e2d1 d5e5 d1c2 g6g3 c2c1 f4h5 c1c2
2192,B,value_resign,41,3.540038,h2h4 a7a6 h1h2 f7f6 d2d3 c7c6 a2a4 d7d6 e1d2 c8f5 e2e4 g7g6 c2c3 b7b6 d1c2 e8d7 f2f4 d7c8 d2e2 e7e6 b2b4 f8g7 e2d2 c6c5 e4e5 d8d7 c2b2 d7d8 d3d4 d8d7 d2e3 g7f8 b2b3 d7e8 c1d2 f8e7 b3d5 b8d7 g2g3 f6e5 h2h3
2193,B,material_resign,142,3.600912,g1h3 c7c5 b1c3 d7d6 h1g1 b7b6 d2d3 f7f6 c1g5 c8f5 c3b1 e8d7 f2f3 d7c8 b1a3 b6b5 a3b5 a7a6 c2c4 c8d7 b5d4 e7e5 d4f5 d8e8 d3d4 d6d5 b2b4 a8a7 g1h1 a7a8 g2g3 d7c6 f5d6 c5d4 h1g1 e8e7 f1g2 g8h6 e1f2 f6g5 g1h1 h6g8 g2f1 e7d8 f2g2 d8e7 e2e3 d4e3 h3f4 b8d7 d6b7 e7d6 d1c1 d5c4 f4h5 d7b6 c1b2 a8b8 b7d8 d6d8 b2f2 f8c5 h5g7 d8d7 f2e3 g5g4 f3f4 a6a5 a1b1 d7d5 g2f2 b8b7 f1e2 e5e4 h1c1 g8h6 c1d1 h6f7 b1a1 b6a8 a1c1 b7b6 d1e1 h8g8 e3c5 c6d7 h2h3 g8h8 c5e3 d7d6 b4a5 h8g8 e2f1 g8f8 f1d3 d6c6 h3h4 b6b5 g7e6 f8g8 f2f1 g8g7 f1e2 h7h6 e2d1 c6b7 e1e2 f7d6 a2a3 g7g8 d1e1 g8g7 e1f2 g7h7 f2e1 h7h8 c1d1 h8h7 a5a6 b7c8 e2h2 h7h8 e6f8 h6h5 e3f2 h8g8 d3c4 g8f8 c4f1 f8f7 a6a7 c8b7 f1e2 a8c7 d1c1 c7a8 c1c2 b7a6 c2c7 a8c7 f4f5 a6a5
